server_round,client_id,bytes_received_update,bytes_sent_global,num_samples,round_duration_sec,timestamp
4,client_0,1923,3323,60000,0.280706,2026-03-01 22:09:17
4,client_3,1923,3323,60000,0.280706,2026-03-01 22:09:17
4,client_4,1923,3323,60000,0.280706,2026-03-01 22:09:17
5,client_2,1923,3323,60000,0.467186,2026-03-01 22:09:26
5,client_5,1923,3323,60000,0.467186,2026-03-01 22:09:26
5,client_3,1923,3323,60000,0.467186,2026-03-01 22:09:26
5,client_1,1923,3323,60000,0.467186,2026-03-01 22:09:26
5,client_0,1923,3323,60000,0.467186,2026-03-01 22:09:26
5,client_4,1923,3323,60000,0.467186,2026-03-01 22:09:26
6,client_3,1923,3323,60000,0.150254,2026-03-01 22:09:34
6,client_2,1923,3323,60000,0.150254,2026-03-01 22:09:34
6,client_4,1923,3323,60000,0.150254,2026-03-01 22:09:34
6,client_5,1923,3323,60000,0.150254,2026-03-01 22:09:34
6,client_1,1923,3323,60000,0.150254,2026-03-01 22:09:34
6,client_0,1923,3323,60000,0.150254,2026-03-01 22:09:34
7,client_3,1923,3323,60000,0.193939,2026-03-01 22:09:42
7,client_2,1923,3323,60000,0.193939,2026-03-01 22:09:42
7,client_4,1923,3323,60000,0.193939,2026-03-01 22:09:42
7,client_1,1923,3323,60000,0.193939,2026-03-01 22:09:42
7,client_0,1923,3323,60000,0.193939,2026-03-01 22:09:42
7,client_5,1923,3323,60000,0.193939,2026-03-01 22:09:42
8,client_3,1923,3323,60000,0.197279,2026-03-01 22:09:49
8,client_2,1923,3323,60000,0.197279,2026-03-01 22:09:49
8,client_1,1923,3323,60000,0.197279,2026-03-01 22:09:49
8,client_4,1923,3323,60000,0.197279,2026-03-01 22:09:49
8,client_5,1923,3323,60000,0.197279,2026-03-01 22:09:49
8,client_0,1923,3323,60000,0.197279,2026-03-01 22:09:49
9,client_2,1923,3323,60000,3.200520,2026-03-01 22:10:00
9,client_1,1923,3323,60000,3.200520,2026-03-01 22:10:00
9,client_0,1923,3323,60000,3.200520,2026-03-01 22:10:00
9,client_4,1923,3323,60000,3.200520,2026-03-01 22:10:00
9,client_5,1923,3323,60000,3.200520,2026-03-01 22:10:00
9,client_3,1923,3323,60000,3.200520,2026-03-01 22:10:00
10,client_0,1923,3323,60000,0.321466,2026-03-01 22:10:07
10,client_4,1923,3323,60000,0.321466,2026-03-01 22:10:07
10,client_5,1923,3323,60000,0.321466,2026-03-01 22:10:07
10,client_2,1923,3323,60000,0.321466,2026-03-01 22:10:07
10,client_3,1923,3323,60000,0.321466,2026-03-01 22:10:07
10,client_1,1923,3323,60000,0.321466,2026-03-01 22:10:07
11,client_4,1923,3323,60000,0.398158,2026-03-01 22:10:15
11,client_5,1923,3323,60000,0.398158,2026-03-01 22:10:15
11,client_0,1923,3323,60000,0.398158,2026-03-01 22:10:15
11,client_2,1923,3323,60000,0.398158,2026-03-01 22:10:15
11,client_3,1923,3323,60000,0.398158,2026-03-01 22:10:15
11,client_1,1923,3323,60000,0.398158,2026-03-01 22:10:15
12,client_5,1923,3323,60000,0.180355,2026-03-01 22:10:22
12,client_0,1923,3323,60000,0.180355,2026-03-01 22:10:22
12,client_4,1923,3323,60000,0.180355,2026-03-01 22:10:22
12,client_2,1923,3323,60000,0.180355,2026-03-01 22:10:22
12,client_3,1923,3323,60000,0.180355,2026-03-01 22:10:22
12,client_1,1923,3323,60000,0.180355,2026-03-01 22:10:22
13,client_5,1923,3323,60000,0.242297,2026-03-01 22:10:30
13,client_0,1923,3323,60000,0.242297,2026-03-01 22:10:30
13,client_3,1923,3323,60000,0.242297,2026-03-01 22:10:30
13,client_2,1923,3323,60000,0.242297,2026-03-01 22:10:30
13,client_4,1923,3323,60000,0.242297,2026-03-01 22:10:30
13,client_1,1923,3323,60000,0.242297,2026-03-01 22:10:30
14,client_0,1923,3323,60000,0.274664,2026-03-01 22:10:37
14,client_5,1923,3323,60000,0.274664,2026-03-01 22:10:37
14,client_4,1923,3323,60000,0.274664,2026-03-01 22:10:37
14,client_3,1923,3323,60000,0.274664,2026-03-01 22:10:37
14,client_1,1923,3323,60000,0.274664,2026-03-01 22:10:37
14,client_2,1923,3323,60000,0.274664,2026-03-01 22:10:37
0,client_0,4083,7643,60000,50.632692,2026-03-01 23:01:10
0,client_1,4083,7643,60000,50.632692,2026-03-01 23:01:10
0,client_2,4083,7643,60000,50.632692,2026-03-01 23:01:10
0,client_3,4083,7643,60000,50.632692,2026-03-01 23:01:10
0,client_4,4083,7643,60000,50.632692,2026-03-01 23:01:10
